country,year,electricity_generation,biofuel_electricity,hydro_electricity,low_carbon_electricity,nuclear_electricity,solar_electricity,wind_electricity,coal_electricity,gas_electricity,oil_electricity,total_electricity,total_clean_electricity,total_dirty_electricity
Albania,2000,4.69,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.14,9.24,9.1,0.14
Albania,2001,3.65,0.0,3.52,3.52,0.0,0.0,0.0,0.0,0.0,0.13,7.17,7.04,0.13
Albania,2002,3.64,0.0,3.48,3.48,0.0,0.0,0.0,0.0,0.0,0.16,7.12,6.96,0.16
Albania,2003,5.22,0.0,5.12,5.12,0.0,0.0,0.0,0.0,0.0,0.1,10.34,10.24,0.1
Albania,2004,5.54,0.0,5.41,5.41,0.0,0.0,0.0,0.0,0.0,0.13,10.950000000000001,10.82,0.13
Albania,2005,5.39,0.0,5.32,5.32,0.0,0.0,0.0,0.0,0.0,0.07,10.71,10.64,0.07
Albania,2006,5.04,0.0,4.95,4.95,0.0,0.0,0.0,0.0,0.0,0.09,9.99,9.9,0.09
Albania,2007,2.83,0.0,2.76,2.76,0.0,0.0,0.0,0.0,0.0,0.07,5.59,5.52,0.07
Albania,2008,3.83,0.0,3.76,3.76,0.0,0.0,0.0,0.0,0.0,0.07,7.59,7.52,0.07
Albania,2009,5.2,0.0,5.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,0.0
Albania,2010,7.49,0.0,7.49,7.49,0.0,0.0,0.0,0.0,0.0,0.0,14.98,14.98,0.0
Albania,2011,4.15,0.0,4.09,4.09,0.0,0.0,0.0,0.0,0.0,0.06,8.24,8.18,0.06
Albania,2012,4.68,0.0,4.68,4.68,0.0,0.0,0.0,0.0,0.0,0.0,9.36,9.36,0.0
Albania,2013,6.89,0.0,6.89,6.89,0.0,0.0,0.0,0.0,0.0,0.0,13.78,13.78,0.0
Albania,2014,4.68,0.0,4.68,4.68,0.0,0.0,0.0,0.0,0.0,0.0,9.36,9.36,0.0
Albania,2015,5.84,0.0,5.84,5.84,0.0,0.0,0.0,0.0,0.0,0.0,11.68,11.68,0.0
Albania,2016,7.7,0.0,7.7,7.7,0.0,0.0,0.0,0.0,0.0,0.0,15.4,15.4,0.0
Albania,2017,4.48,0.0,4.48,4.48,0.0,0.0,0.0,0.0,0.0,0.0,8.96,8.96,0.0
Albania,2018,8.47,0.0,8.47,8.47,0.0,0.0,0.0,0.0,0.0,0.0,16.94,16.94,0.0
Albania,2019,5.17,0.0,5.15,5.17,0.0,0.02,0.0,0.0,0.0,0.0,10.34,10.34,0.0
Albania,2020,5.31,0.0,5.28,5.31,0.0,0.03,0.0,0.0,0.0,0.0,10.62,10.62,0.0
Albania,2021,8.96,0.0,8.89,8.96,0.0,0.07,0.0,0.0,0.0,0.0,17.92,17.92,0.0
Armenia,2000,5.62,0.0,1.25,3.09,1.84,0.0,0.0,0.0,2.53,0.0,8.709999999999999,6.18,2.53
Armenia,2001,5.57,0.0,0.96,2.95,1.99,0.0,0.0,0.0,2.62,0.0,8.52,5.9,2.62
Armenia,2002,5.21,0.0,1.64,3.73,2.09,0.0,0.0,0.0,1.48,0.0,8.94,7.46,1.48
Armenia,2003,5.21,0.0,1.96,3.78,1.82,0.0,0.0,0.0,1.43,0.0,8.99,7.5600000000000005,1.43
Armenia,2004,5.9,0.0,1.98,4.18,2.2,0.0,0.0,0.0,1.72,0.0,10.08,8.36,1.72
Armenia,2005,5.97,0.0,1.75,4.25,2.5,0.0,0.0,0.0,1.72,0.0,10.22,8.5,1.72
Armenia,2006,5.62,0.0,1.81,4.23,2.42,0.0,0.0,0.0,1.39,0.0,9.850000000000001,8.46,1.39
Armenia,2007,5.58,0.0,1.83,4.18,2.35,0.0,0.0,0.0,1.4,0.0,9.76,8.36,1.4
Armenia,2008,5.47,0.0,1.78,4.05,2.27,0.0,0.0,0.0,1.42,0.0,9.52,8.1,1.42
Armenia,2009,5.37,0.0,2.0,4.29,2.29,0.0,0.0,0.0,1.08,0.0,9.66,8.58,1.08
Armenia,2010,6.18,0.0,2.53,4.83,2.29,0.0,0.01,0.0,1.35,0.0,11.009999999999998,9.659999999999998,1.35
Armenia,2011,7.07,0.0,2.46,4.82,2.36,0.0,0.0,0.0,2.25,0.0,11.89,9.64,2.25
Armenia,2012,7.61,0.0,2.3,4.42,2.12,0.0,0.0,0.0,3.19,0.0,12.03,8.84,3.19
Armenia,2013,7.3,0.0,2.15,4.32,2.17,0.0,0.0,0.0,2.98,0.0,11.620000000000001,8.64,2.98
Armenia,2014,7.33,0.0,1.97,4.24,2.27,0.0,0.0,0.0,3.09,0.0,11.57,8.48,3.09
Armenia,2015,7.38,0.0,2.18,4.75,2.57,0.0,0.0,0.0,2.63,0.0,12.129999999999999,9.5,2.63
Armenia,2016,6.95,0.0,2.33,4.52,2.19,0.0,0.0,0.0,2.43,0.0,11.469999999999999,9.04,2.43
Armenia,2017,7.36,0.0,2.25,4.66,2.41,0.0,0.0,0.0,2.7,0.0,12.02,9.32,2.7
Armenia,2018,7.38,0.0,2.29,4.21,1.9,0.02,0.0,0.0,3.17,0.0,11.59,8.42,3.17
Armenia,2019,7.3,0.0,2.35,4.44,2.03,0.06,0.0,0.0,2.86,0.0,11.74,8.88,2.86
Armenia,2020,7.45,0.0,1.78,4.47,2.55,0.14,0.0,0.0,2.98,0.0,11.920000000000002,8.940000000000001,2.98
Armenia,2021,7.32,0.0,2.2,4.14,1.85,0.09,0.0,0.0,3.18,0.0,11.459999999999999,8.28,3.18
Austria,2000,59.85,1.53,41.84,43.44,0.0,0.0,0.07,5.72,7.85,2.84,103.28999999999999,86.88,16.41
Austria,2001,61.06,1.67,40.46,42.24,0.0,0.01,0.1,6.89,8.75,3.18,103.30000000000001,84.48,18.82
Austria,2002,60.69,1.52,40.23,41.9,0.0,0.01,0.14,6.61,9.31,2.87,102.59000000000002,83.80000000000001,18.790000000000003
Austria,2003,58.06,1.65,33.21,35.24,0.0,0.01,0.37,8.44,11.16,3.22,93.3,70.48,22.82
Austria,2004,61.93,1.91,36.76,39.62,0.0,0.02,0.93,7.91,10.95,3.45,101.55,79.24,22.31
Austria,2005,64.49,2.43,37.1,40.88,0.0,0.02,1.33,7.17,13.03,3.41,105.36999999999999,81.75999999999999,23.61
Austria,2006,62.28,3.23,35.66,40.66,0.0,0.02,1.75,7.37,10.67,3.58,102.93999999999998,81.31999999999998,21.619999999999997
Austria,2007,62.91,4.06,37.05,43.17,0.0,0.02,2.04,6.6,9.9,3.24,106.08,86.34,19.740000000000002
Austria,2008,64.5,4.16,38.33,44.53,0.0,0.03,2.01,5.53,11.18,3.26,109.03000000000002,89.06,19.97
Austria,2009,66.3,4.28,40.9,47.18,0.0,0.05,1.95,3.76,12.34,3.02,113.48,94.36,19.12
Austria,2010,67.91,4.48,38.36,44.99,0.0,0.09,2.06,4.92,14.35,3.65,112.90000000000002,89.98000000000002,22.919999999999998
Austria,2011,62.26,4.56,34.24,40.91,0.0,0.17,1.94,5.43,12.44,3.48,103.17,81.82000000000001,21.349999999999998
Austria,2012,68.7,4.68,43.85,51.33,0.0,0.34,2.46,4.39,9.71,3.27,120.02999999999999,102.66,17.37
Austria,2013,64.59,4.7,42.02,50.5,0.0,0.63,3.15,4.21,6.65,3.23,115.09,101.0,14.09
Austria,2014,61.62,4.55,41.01,50.2,0.0,0.79,3.85,2.94,5.32,3.16,111.82,100.39999999999999,11.42
Austria,2015,61.85,4.65,37.16,47.59,0.0,0.94,4.84,2.95,7.66,3.65,109.44000000000001,95.18,14.26
Austria,2016,65.25,4.78,39.97,51.08,0.0,1.1,5.23,2.04,8.49,3.64,116.33,102.16,14.170000000000002
Austria,2017,67.42,4.92,38.29,51.05,0.0,1.27,6.57,1.76,10.91,3.7,118.47,102.1,16.37
Austria,2018,65.04,4.93,37.64,50.06,0.0,1.46,6.03,1.81,9.92,3.25,115.1,100.11999999999999,14.98
Austria,2019,70.86,4.66,40.83,54.64,0.0,1.7,7.45,1.5,11.32,3.4,125.5,109.28,16.22
Austria,2020,69.19,4.59,42.0,55.42,0.0,2.04,6.79,0.56,9.95,3.26,124.61000000000003,110.84000000000002,13.77
Austria,2021,66.95,4.48,38.75,52.75,0.0,2.78,6.74,0.14,10.62,3.44,119.7,105.5,14.2
Belarus,2000,24.54,0.0,0.03,0.03,0.0,0.0,0.0,0.0,24.51,0.0,24.57,0.06,24.51
Belarus,2001,23.56,0.0,0.03,0.03,0.0,0.0,0.0,0.0,23.53,0.0,23.59,0.06,23.53
Belarus,2002,24.87,0.0,0.03,0.03,0.0,0.0,0.0,0.0,24.84,0.0,24.9,0.06,24.84
Belarus,2003,25.03,0.0,0.03,0.03,0.0,0.0,0.0,0.0,25.0,0.0,25.06,0.06,25.0
Belarus,2004,29.34,0.0,0.03,0.03,0.0,0.0,0.0,0.0,29.31,0.0,29.369999999999997,0.06,29.31
Belarus,2005,29.11,0.0,0.04,0.04,0.0,0.0,0.0,0.0,29.07,0.0,29.15,0.08,29.07
Belarus,2006,29.85,0.02,0.04,0.06,0.0,0.0,0.0,0.0,29.79,0.0,29.91,0.12,29.79
Belarus,2007,29.88,0.03,0.04,0.07,0.0,0.0,0.0,0.0,29.81,0.0,29.95,0.14,29.81
Belarus,2008,32.9,0.07,0.04,0.11,0.0,0.0,0.0,0.0,32.79,0.0,33.01,0.22000000000000003,32.79
Belarus,2009,28.48,0.06,0.04,0.1,0.0,0.0,0.0,0.0,28.38,0.0,28.58,0.2,28.38
Belarus,2010,32.8,0.07,0.05,0.12,0.0,0.0,0.0,0.0,32.68,0.0,32.92,0.24,32.68
Belarus,2011,30.24,0.08,0.04,0.12,0.0,0.0,0.0,0.0,30.12,0.0,30.36,0.24,30.12
Belarus,2012,28.94,0.08,0.07,0.16,0.0,0.0,0.01,0.0,28.78,0.0,29.1,0.32000000000000006,28.78
Belarus,2013,29.6,0.14,0.14,0.29,0.0,0.0,0.01,0.0,29.31,0.0,29.89,0.5800000000000001,29.31
Belarus,2014,32.63,0.14,0.12,0.27,0.0,0.0,0.01,0.0,32.36,0.0,32.9,0.54,32.36
Belarus,2015,32.02,0.14,0.11,0.29,0.0,0.01,0.03,0.0,31.73,0.0,32.31,0.5800000000000001,31.73
Belarus,2016,31.55,0.15,0.14,0.4,0.0,0.03,0.08,0.0,31.15,0.0,31.95,0.8,31.15
Belarus,2017,32.46,0.16,0.4,0.75,0.0,0.09,0.1,0.0,31.71,0.0,33.21,1.5000000000000002,31.71
Belarus,2018,36.66,0.21,0.32,0.81,0.0,0.18,0.1,0.0,35.85,0.0,37.47,1.62,35.85
Belarus,2019,37.68,0.24,0.34,0.94,0.0,0.18,0.18,0.0,36.74,0.0,38.620000000000005,1.88,36.74
Belarus,2020,36.2,0.51,0.39,1.61,0.34,0.18,0.19,0.0,34.59,0.0,37.81,3.22,34.59
Belarus,2021,43.86,0.54,0.39,7.08,5.78,0.18,0.19,0.0,36.78,0.0,50.94,14.159999999999998,36.78
Belgium,2000,82.79,0.57,0.46,49.21,48.16,0.0,0.02,12.92,15.98,4.68,132.0,98.42,33.58
Belgium,2001,78.63,0.6,0.44,47.43,46.35,0.0,0.04,9.94,15.78,5.48,126.06,94.86,31.2
Belgium,2002,80.94,0.72,0.36,48.5,47.36,0.0,0.06,10.03,17.87,4.54,129.44,97.0,32.44
Belgium,2003,83.57,0.86,0.25,48.58,47.38,0.0,0.09,9.64,21.61,3.74,132.15,97.16,34.99
Belgium,2004,82.92,1.04,0.32,48.81,47.31,0.0,0.14,9.15,20.04,4.92,131.73,97.62,34.11
Belgium,2005,84.1,1.59,0.29,49.71,47.6,0.0,0.23,8.2,21.5,4.69,133.81,99.42,34.39
Belgium,2006,83.07,2.23,0.36,49.61,46.65,0.0,0.37,6.85,21.99,4.62,132.68,99.22,33.459999999999994
Belgium,2007,86.56,2.6,0.39,51.72,48.23,0.01,0.49,6.47,24.66,3.71,138.28,103.44,34.839999999999996
Belgium,2008,82.81,3.33,0.41,49.99,45.57,0.04,0.64,5.55,24.11,3.16,132.8,99.98000000000002,32.82
Belgium,2009,89.67,3.95,0.33,52.67,47.22,0.17,1.0,5.18,29.25,2.57,142.34,105.34,37.0
Belgium,2010,92.87,4.38,0.31,54.48,47.94,0.56,1.29,4.2,30.84,3.35,147.35,108.96,38.39
Belgium,2011,89.05,4.63,0.2,56.54,48.23,1.17,2.31,3.48,25.44,3.59,145.59,113.08,32.510000000000005
Belgium,2012,81.42,5.24,0.36,50.8,40.29,2.15,2.76,3.39,23.57,3.66,132.22,101.60000000000001,30.62
Belgium,2013,81.72,5.03,0.38,54.35,42.64,2.64,3.66,3.01,20.8,3.56,136.07000000000002,108.7,27.37
Belgium,2014,70.94,4.41,0.29,45.91,33.7,2.89,4.62,2.09,19.34,3.6,116.85000000000001,91.82000000000001,25.03
Belgium,2015,68.12,5.5,0.32,40.55,26.1,3.06,5.57,2.07,22.02,3.48,108.66999999999999,81.1,27.57
Belgium,2016,83.96,5.36,0.37,57.77,43.52,3.1,5.42,0.39,22.08,3.72,141.73,115.54,26.189999999999998
Belgium,2017,84.93,5.7,0.27,58.03,42.23,3.31,6.52,0.09,23.02,3.79,142.95999999999998,116.05999999999999,26.9
Belgium,2018,73.52,5.41,0.29,45.77,28.6,3.9,7.57,0.09,23.99,3.67,119.29000000000002,91.54000000000002,27.75
Belgium,2019,92.31,5.16,0.3,62.99,43.52,4.25,9.76,0.09,25.54,3.69,155.3,125.98,29.32
Belgium,2020,87.89,5.26,0.27,57.89,34.43,5.11,12.82,0.08,26.78,3.14,145.77999999999997,115.78,30.0
Belgium,2021,99.03,4.69,0.42,73.06,50.33,5.62,12.0,0.04,22.52,3.41,172.09,146.12,25.97
Bulgaria,2000,40.6,0.0,2.63,20.81,18.18,0.0,0.0,16.94,1.91,0.94,61.41,41.62,19.790000000000003
Bulgaria,2001,43.45,0.0,1.65,21.2,19.55,0.0,0.0,19.5,1.91,0.84,64.64999999999999,42.4,22.25
Bulgaria,2002,42.09,0.0,2.12,22.34,20.22,0.0,0.0,17.18,1.54,1.03,64.42999999999999,44.68,19.75
Bulgaria,2003,42.29,0.0,2.99,20.27,17.28,0.0,0.0,19.24,1.76,1.02,62.56,40.54,22.02
Bulgaria,2004,41.4,0.0,3.14,19.96,16.82,0.0,0.0,18.9,1.49,1.05,61.36,39.92,21.439999999999998
Bulgaria,2005,43.93,0.0,4.3,22.95,18.65,0.0,0.0,18.46,1.73,0.79,66.88000000000001,45.9,20.98
Bulgaria,2006,45.48,0.0,4.21,23.72,19.49,0.0,0.02,19.09,2.16,0.51,69.2,47.440000000000005,21.76
Bulgaria,2007,42.9,0.0,2.83,17.52,14.64,0.0,0.05,22.37,2.34,0.67,60.42,35.04,25.380000000000003
Bulgaria,2008,44.56,0.02,2.79,18.7,15.77,0.0,0.12,23.18,2.36,0.32,63.26,37.4,25.86
Bulgaria,2009,42.33,0.01,3.43,18.94,15.26,0.0,0.24,21.1,1.96,0.33,61.27,37.88,23.39
Bulgaria,2010,45.98,0.04,5.03,21.01,15.25,0.01,0.68,22.61,1.97,0.39,66.99,42.019999999999996,24.97
Bulgaria,2011,49.95,0.06,2.87,20.2,16.31,0.1,0.86,27.53,2.08,0.14,70.15,40.4,29.75
Bulgaria,2012,46.48,0.07,3.18,21.03,15.78,0.78,1.22,22.87,2.36,0.22,67.51,42.06,25.45
Bulgaria,2013,43.04,0.11,4.04,21.08,14.17,1.39,1.37,19.39,2.34,0.23,64.12,42.16,21.96
Bulgaria,2014,46.92,0.2,4.6,23.26,15.87,1.26,1.33,21.31,2.14,0.21,70.17999999999999,46.519999999999996,23.66
Bulgaria,2015,48.7,0.27,5.65,24.13,15.38,1.38,1.45,22.53,1.86,0.18,72.83000000000001,48.260000000000005,24.57
Bulgaria,2016,44.56,0.35,3.88,22.82,15.78,1.39,1.42,19.37,2.05,0.32,67.38,45.64,21.740000000000002
Bulgaria,2017,44.93,0.4,2.83,21.68,15.55,1.4,1.5,20.92,1.93,0.4,66.61000000000001,43.36,23.25
Bulgaria,2018,46.54,1.57,5.15,25.51,16.13,1.34,1.32,18.66,2.02,0.35,72.05,51.02,21.03
Bulgaria,2019,43.8,1.82,2.93,24.05,16.56,1.42,1.32,17.2,2.15,0.4,67.85000000000001,48.1,19.749999999999996
Bulgaria,2020,40.22,1.7,2.82,24.1,16.63,1.47,1.48,13.51,2.29,0.32,64.32,48.199999999999996,16.12
Bulgaria,2021,47.3,2.59,4.82,26.8,16.49,1.47,1.43,17.09,3.05,0.36,74.1,53.6,20.5
Croatia,2000,11.26,0.0,6.45,6.45,0.0,0.0,0.0,1.55,1.57,1.69,17.71,12.9,4.8100000000000005
Croatia,2001,12.77,0.0,7.18,7.18,0.0,0.0,0.0,1.64,1.83,2.12,19.95,14.36,5.59
Croatia,2002,12.71,0.0,5.85,5.85,0.0,0.0,0.0,2.11,2.53,2.22,18.56,11.7,6.859999999999999
Croatia,2003,13.19,0.0,5.46,5.46,0.0,0.0,0.0,2.4,2.06,3.27,18.650000000000002,10.92,7.73
Croatia,2004,13.89,0.0,7.63,7.63,0.0,0.0,0.0,2.14,2.46,1.66,21.52,15.26,6.26
Croatia,2005,13.06,0.01,7.04,7.06,0.0,0.0,0.01,2.33,1.82,1.85,20.12,14.12,6.0
Croatia,2006,12.92,0.01,6.62,6.65,0.0,0.0,0.02,2.25,2.06,1.96,19.57,13.3,6.2700000000000005
Croatia,2007,12.54,0.01,4.7,4.74,0.0,0.0,0.03,2.42,3.07,2.31,17.279999999999998,9.479999999999999,7.800000000000001
Croatia,2008,12.78,0.02,5.78,5.84,0.0,0.0,0.04,2.49,2.46,1.99,18.619999999999997,11.68,6.94
Croatia,2009,13.35,0.02,7.41,7.48,0.0,0.0,0.05,1.65,2.21,2.01,20.83,14.96,5.869999999999999
Croatia,2010,14.79,0.03,9.13,9.3,0.0,0.0,0.14,2.38,2.55,0.56,24.09,18.6,5.49
Croatia,2011,11.23,0.05,5.03,5.28,0.0,0.0,0.2,2.58,2.62,0.75,16.509999999999998,10.559999999999999,5.95
Croatia,2012,10.59,0.09,4.84,5.26,0.0,0.0,0.33,2.24,2.51,0.58,15.85,10.52,5.33
Croatia,2013,13.95,0.13,8.62,9.28,0.0,0.01,0.52,2.42,2.02,0.23,23.230000000000004,18.560000000000002,4.67
Croatia,2014,13.44,0.16,9.01,9.94,0.0,0.04,0.73,2.37,1.0,0.13,23.38,19.88,3.5
Croatia,2015,11.25,0.27,6.39,7.52,0.0,0.06,0.8,2.31,1.2,0.22,18.77,15.040000000000001,3.73
Croatia,2016,12.62,0.43,6.85,8.36,0.0,0.07,1.01,2.6,1.59,0.07,20.98,16.72,4.260000000000001
Croatia,2017,11.79,0.53,5.31,7.12,0.0,0.08,1.2,1.37,3.09,0.21,18.91,14.24,4.67
Croatia,2018,13.55,0.67,7.7,9.78,0.0,0.07,1.34,1.45,2.25,0.07,23.33,19.56,3.77
Croatia,2019,12.66,0.88,5.83,8.35,0.0,0.08,1.47,1.64,2.63,0.04,20.919999999999998,16.61,4.31
Croatia,2020,13.24,0.98,5.66,8.55,0.0,0.1,1.72,1.22,3.44,0.03,21.700000000000003,17.01,4.69
Croatia,2021,15.12,1.1,7.13,10.53,0.0,0.15,2.06,1.46,3.1,0.03,25.56,20.969999999999995,4.590000000000001
Cyprus,2000,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,3.37,0.0,3.37
Cyprus,2001,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3.55,0.0,3.55
Cyprus,2002,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,3.79,0.0,3.79
Cyprus,2003,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,4.05,0.0,4.05
Cyprus,2004,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,0.0,4.2
Cyprus,2005,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,4.38,0.0,4.38
Cyprus,2006,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,4.65,0.0,4.65
Cyprus,2007,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,4.87,0.0,4.87
Cyprus,2008,5.07,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,5.06,5.079999999999999,0.02,5.06
Cyprus,2009,5.21,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,5.18,5.239999999999999,0.06,5.18
Cyprus,2010,5.33,0.04,0.0,0.08,0.0,0.01,0.03,0.0,0.0,5.25,5.41,0.16,5.25
Cyprus,2011,4.92,0.05,0.0,0.17,0.0,0.01,0.11,0.0,0.0,4.75,5.09,0.34,4.75
Cyprus,2012,4.72,0.05,0.0,0.26,0.0,0.02,0.19,0.0,0.0,4.46,4.98,0.52,4.46
Cyprus,2013,4.29,0.05,0.0,0.33,0.0,0.05,0.23,0.0,0.0,3.96,4.62,0.66,3.96
Cyprus,2014,4.34,0.05,0.0,0.31,0.0,0.08,0.18,0.0,0.0,4.03,4.65,0.62,4.03
Cyprus,2015,4.54,0.05,0.0,0.4,0.0,0.13,0.22,0.0,0.0,4.14,4.9399999999999995,0.8,4.14
Cyprus,2016,4.89,0.05,0.0,0.43,0.0,0.15,0.23,0.0,0.0,4.46,5.32,0.86,4.46
Cyprus,2017,5.0,0.05,0.0,0.43,0.0,0.17,0.21,0.0,0.0,4.57,5.430000000000001,0.86,4.57
Cyprus,2018,5.06,0.06,0.0,0.48,0.0,0.2,0.22,0.0,0.0,4.58,5.54,0.96,4.58
Cyprus,2019,5.15,0.06,0.0,0.52,0.0,0.22,0.24,0.0,0.0,4.63,5.67,1.04,4.63
Cyprus,2020,4.85,0.06,0.0,0.6,0.0,0.3,0.24,0.0,0.0,4.25,5.45,1.2,4.25
Cyprus,2021,5.12,0.06,0.0,0.78,0.0,0.47,0.25,0.0,0.0,4.34,5.9,1.56,4.34
Denmark,2000,36.0,1.3,0.03,5.57,0.0,0.0,4.24,16.67,8.77,4.99,41.57,11.14,30.43
Denmark,2001,37.72,1.51,0.03,5.85,0.0,0.0,4.31,17.82,9.27,4.78,43.57,11.7,31.87
Denmark,2002,39.28,1.88,0.03,6.79,0.0,0.0,4.88,18.26,9.59,4.64,46.07,13.579999999999998,32.49
Denmark,2003,46.16,2.49,0.02,8.07,0.0,0.0,5.56,25.31,9.76,3.02,54.230000000000004,16.14,38.09
Denmark,2004,40.42,2.91,0.03,9.52,0.0,0.0,6.58,18.67,9.94,2.29,49.94,19.04,30.9
Denmark,2005,36.23,3.17,0.02,9.8,0.0,0.0,6.61,15.46,8.78,2.19,46.03,19.6,26.430000000000003
Denmark,2006,45.61,3.07,0.02,9.2,0.0,0.0,6.11,24.57,9.4,2.44,54.809999999999995,18.4,36.41
Denmark,2007,39.31,3.1,0.03,10.3,0.0,0.0,7.17,19.89,7.04,2.08,49.61,20.6,29.009999999999998
Denmark,2008,36.62,3.14,0.03,10.1,0.0,0.0,6.93,17.46,7.08,1.98,46.71999999999999,20.2,26.52
Denmark,2009,36.38,3.32,0.02,10.06,0.0,0.0,6.72,17.69,6.67,1.96,46.440000000000005,20.12,26.32
Denmark,2010,38.87,4.59,0.02,12.43,0.0,0.01,7.81,17.01,7.91,1.52,51.300000000000004,24.86,26.44
Denmark,2011,35.22,4.37,0.02,14.17,0.0,0.01,9.77,13.98,5.84,1.23,49.38999999999999,28.34,21.05
Denmark,2012,30.7,4.45,0.02,14.84,0.0,0.1,10.27,10.54,4.19,1.13,45.54,29.68,15.86
Denmark,2013,34.74,4.31,0.01,15.96,0.0,0.52,11.12,14.29,3.42,1.07,50.7,31.92,18.78
Denmark,2014,32.19,4.29,0.02,17.99,0.0,0.6,13.08,11.06,2.1,1.04,50.18,35.98,14.2
Denmark,2015,28.93,4.18,0.02,18.93,0.0,0.6,14.13,7.11,1.82,1.07,47.86,37.86,10.0
Denmark,2016,30.55,4.85,0.02,18.39,0.0,0.74,12.78,8.87,2.26,1.03,48.93999999999999,36.779999999999994,12.159999999999998
Denmark,2017,31.03,6.25,0.02,21.8,0.0,0.75,14.78,6.21,2.02,1.0,52.830000000000005,43.6,9.23
Denmark,2018,30.36,5.89,0.01,20.75,0.0,0.95,13.9,6.57,2.07,0.97,51.11,41.5,9.610000000000001
Denmark,2019,29.51,5.94,0.02,23.07,0.0,0.96,16.15,3.31,2.1,1.03,52.580000000000005,46.14,6.44
Denmark,2020,28.73,5.92,0.02,23.45,0.0,1.18,16.33,3.06,1.18,1.04,52.18,46.9,5.28
Denmark,2021,33.06,8.72,0.02,26.1,0.0,1.31,16.05,4.37,1.54,1.05,59.16,52.2,6.96
Estonia,2000,8.51,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.6,7.9,8.52,0.02,8.5
Estonia,2001,8.49,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.6,7.87,8.51,0.04,8.47
Estonia,2002,8.53,0.02,0.01,0.03,0.0,0.0,0.0,0.0,0.53,7.97,8.56,0.06,8.5
Estonia,2003,10.16,0.03,0.01,0.05,0.0,0.0,0.01,0.0,0.5,9.61,10.209999999999999,0.09999999999999999,10.11
Estonia,2004,10.31,0.03,0.02,0.06,0.0,0.0,0.01,0.0,0.49,9.76,10.37,0.12,10.25
Estonia,2005,10.2,0.04,0.02,0.11,0.0,0.0,0.05,0.0,0.54,9.55,10.31,0.21999999999999997,10.09
Estonia,2006,9.73,0.04,0.01,0.13,0.0,0.0,0.08,0.0,0.54,9.06,9.860000000000001,0.26,9.600000000000001
Estonia,2007,12.18,0.03,0.02,0.14,0.0,0.0,0.09,0.0,0.34,11.7,12.32,0.28,12.04
Estonia,2008,10.58,0.04,0.03,0.2,0.0,0.0,0.13,0.0,0.42,9.96,10.780000000000001,0.4,10.38
Estonia,2009,8.78,0.31,0.03,0.54,0.0,0.0,0.2,0.0,0.11,8.13,9.32,1.08,8.24
Estonia,2010,12.97,0.74,0.03,1.05,0.0,0.0,0.28,0.0,0.3,11.62,14.02,2.1,11.92
Estonia,2011,12.89,0.78,0.03,1.18,0.0,0.0,0.37,0.0,0.25,11.46,14.07,2.36,11.71
Estonia,2012,11.96,1.0,0.04,1.47,0.0,0.0,0.43,0.0,0.13,10.36,13.43,2.94,10.49
Estonia,2013,13.28,0.67,0.03,1.23,0.0,0.0,0.53,0.01,0.09,11.95,14.509999999999998,2.46,12.049999999999999
Estonia,2014,12.45,0.76,0.03,1.39,0.0,0.0,0.6,0.01,0.07,10.98,13.84,2.78,11.06
Estonia,2015,10.15,0.82,0.03,1.56,0.0,0.0,0.71,0.0,0.06,8.53,11.709999999999999,3.12,8.59
Estonia,2016,12.17,0.95,0.04,1.59,0.0,0.01,0.59,0.0,0.07,10.51,13.76,3.1799999999999997,10.58
Estonia,2017,13.16,1.1,0.03,1.86,0.0,0.01,0.72,0.02,0.06,11.22,15.02,3.7199999999999998,11.3
Estonia,2018,12.37,1.31,0.01,1.99,0.0,0.03,0.64,0.0,0.06,10.32,14.36,3.98,10.38
Estonia,2019,7.61,1.36,0.02,2.14,0.0,0.07,0.69,0.0,0.04,5.43,9.75,4.28,5.47
Estonia,2020,6.08,1.85,0.03,2.97,0.0,0.25,0.84,0.0,0.03,3.08,9.05,5.94,3.11
Estonia,2021,7.19,1.77,0.02,2.87,0.0,0.35,0.73,0.0,0.04,4.28,10.06,5.74,4.32
Finland,2000,69.79,8.64,14.66,45.86,22.48,0.0,0.08,8.49,10.13,5.31,115.64999999999999,91.72,23.93
Finland,2001,74.29,8.27,13.2,44.31,22.77,0.0,0.07,10.61,11.69,7.68,118.6,88.61999999999999,29.979999999999997
