country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Latvia,2013,LVA,2031491.0,40519245824.0,0.0,0.0,122.652,0.249,246.125,0.5,8.065,0.563,241.935,-20.781,-0.222,415.951,0.845,0.0,0.0,,0.0,0.0,0.0,0.0,1.91,7.56,6.2,14.016,-3.755,-1.726,21775.469,1.092,-0.666,-0.229,1314.306,2.67,16797.381,34.124,43.065,77.139,-1.47,-0.21,14.062,1314.306,2.67,6922.071,,0.0,0.0,0.0,43.065,31.788,1.5,-21.297,-2.209,7.936,1432.445,2.91,3906.695,46.935,17.941,-12.956,-1.497,10.113,1737.64,3.53,4978.086,56.935,22.861,1.36,17.989,,,,0.0,0.0,,0.0,,1.066,0.203,19.217,0.0,0.0,9459.36,,0.0,0.0,0.0,0.0,43.44,1.602,0.5,0.0,74.306,0.683,246.125,0.0,788.823,8.065,0.0,3.623,3051.946,44.237,-12.956,-1.497,10.113,1737.64,3.53,4978.086,56.935,22.861,0.0,-0.0,0.001,0.0,0.0,0.268,0.0,0.001,10.185,0.028,0.324,59.07,0.12,159.649,1.935,0.733
Latvia,2014,LVA,2011040.0,41379799040.0,12.375,0.031,139.231,0.28,333.161,0.67,13.035,0.687,262.646,-17.554,-0.148,346.421,0.697,0.0,0.0,,0.0,0.0,0.0,0.0,1.71,7.46,5.14,12.614,-7.888,-3.489,20261.896,0.985,-4.302,-1.468,1163.577,2.34,16238.265,32.656,45.525,80.142,-10.13,-1.425,12.638,1163.577,2.34,6284.124,,0.0,0.0,0.0,45.525,31.014,1.35,-31.525,-2.534,5.402,989.538,1.99,2686.143,38.716,13.257,-19.516,-2.021,8.092,1392.314,2.8,4023.632,54.475,19.858,2.32,31.099,,,,0.0,0.0,,0.0,,0.546,0.105,19.322,0.0,0.0,9607.721,,0.0,0.0,0.0,0.0,47.418,2.136,0.67,0.0,33.267,0.533,333.161,0.0,1061.93,13.035,0.0,5.241,2555.891,40.747,-19.516,-2.021,8.092,1392.314,2.8,4023.632,54.475,19.858,0.0,-0.0,0.001,0.0,0.0,0.269,0.0,0.001,-15.126,-0.051,0.274,69.616,0.14,136.058,2.724,0.671
Latvia,2015,LVA,1991951.0,42500100096.0,1.646,0.005,142.879,0.285,386.556,0.77,13.899,0.682,283.394,-21.81,-0.152,273.462,0.545,0.0,0.0,,0.0,0.0,0.0,0.0,1.305,7.36,5.54,13.271,2.45,0.998,20957.162,0.982,2.828,0.924,1385.576,2.76,16857.516,33.579,49.819,80.438,0.838,0.106,12.743,1385.576,2.76,6397.497,,0.0,0.0,0.0,49.819,30.527,1.57,-6.319,-0.371,5.03,933.758,1.86,2525.399,33.574,12.05,0.808,0.075,8.166,1395.617,2.78,4099.644,50.181,19.562,1.82,24.728,,,,0.0,0.0,,0.0,,5.018,0.97,20.291,0.0,0.0,10186.559,,0.0,0.0,0.0,0.0,48.607,2.455,0.77,0.0,14.948,0.319,386.556,0.0,1232.362,13.899,0.0,5.88,2781.193,41.746,0.808,0.075,8.166,1395.617,2.78,4099.644,50.181,19.562,0.0,-0.0,0.001,0.0,0.0,0.27,0.0,0.001,45.545,0.122,0.396,75.303,0.15,198.733,2.708,0.948
Latvia,2016,LVA,1973477.0,43297222656.0,-47.942,-0.136,75.077,0.148,415.51,0.82,12.773,0.333,263.24,-12.647,-0.069,241.114,0.476,0.0,0.0,,0.0,0.0,0.0,0.0,1.069,7.45,6.42,14.427,6.596,2.754,22548.604,1.028,3.053,1.025,1489.756,2.94,17534.809,34.605,45.794,77.764,3.55,0.452,13.196,1489.756,2.94,6686.612,,0.0,0.0,0.0,45.794,29.654,1.69,35.385,1.74,6.77,1282.001,2.53,3430.609,39.408,15.214,18.305,1.728,9.895,1763.385,3.48,5013.796,54.206,22.236,1.03,13.826,,,,0.0,0.0,,0.0,,3.163,0.642,20.933,0.0,0.0,10607.082,,0.0,0.0,0.0,0.0,47.041,2.627,0.82,0.0,7.022,0.172,415.51,0.0,1331.246,12.773,0.0,5.904,3253.142,44.499,18.305,1.728,9.895,1763.385,3.48,5013.796,54.206,22.236,91.0,0.0,0.001,0.0,0.0,0.518,0.0,0.002,-11.565,-0.048,0.348,65.874,0.13,176.346,2.025,0.782
Latvia,2017,LVA,1954861.0,44937031680.0,-15.17,-0.022,64.294,0.126,475.737,0.93,12.351,0.257,176.627,0.934,0.004,245.684,0.48,0.0,0.0,,,,,0.0,0.981,7.47,7.53,15.374,10.065,4.479,25054.545,1.09,-2.258,-0.781,1058.899,2.07,17302.104,33.823,27.49,69.058,-9.336,-1.232,11.964,1058.899,2.07,6120.064,,,,,27.49,24.427,1.33,73.215,4.888,11.658,2240.569,4.38,5963.647,58.167,23.803,53.899,5.26,15.155,2793.038,5.46,7752.441,72.51,30.942,-0.06,-0.803,,,0.0,0.0,0.0,0.0,0.0,0.0,2.132,0.446,21.379,0.0,0.0,10936.355,,,,,0.0,43.65,2.971,0.93,0.0,13.079,0.344,475.737,0.0,1519.695,12.351,0.0,6.066,3851.937,48.978,53.899,5.26,15.155,2793.038,5.46,7752.441,72.51,30.942,15.183,0.0,0.001,0.0,0.0,0.599,0.0,0.002,15.385,0.051,0.399,76.732,0.15,204.206,1.992,0.815
Latvia,2018,LVA,1935632.0,46862479360.0,250.61,0.315,227.662,0.441,485.629,0.94,13.988,1.012,278.274,17.351,0.083,291.177,0.564,0.0,0.0,,,,,0.0,1.294,7.63,6.72,15.425,-11.053,-5.414,22506.594,0.93,-1.394,-0.471,1668.706,3.23,17230.428,33.352,48.065,76.557,14.642,1.752,13.716,1663.539,3.22,7085.864,,,,,47.917,31.483,1.87,-44.493,-5.225,6.433,1255.404,2.43,3323.601,36.161,14.767,-29.497,-4.942,10.213,1803.029,3.49,5276.167,51.935,23.443,0.91,11.927,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.789,-2.307,19.073,5.166,0.01,9853.388,,,,,0.149,43.78,3.013,0.94,0.0,1.405,0.042,485.629,0.0,1556.355,13.988,0.0,6.915,3471.734,43.564,-29.497,-4.942,10.213,1803.029,3.49,5276.167,51.935,23.443,189.318,0.002,0.003,0.0,0.0,1.74,0.0,0.008,-18.641,-0.076,0.323,61.995,0.12,166.808,1.786,0.741
Latvia,2019,LVA,1916552.0,,-5.6,-0.025,217.054,0.416,485.246,0.93,14.441,0.928,287.267,-15.426,-0.087,248.711,0.477,0.0,0.0,,,,,0.0,1.063,7.56,6.44,14.363,2.921,1.273,23394.699,,6.414,2.139,1695.754,3.25,18518.146,35.491,50.466,79.155,-4.351,-0.597,13.119,1695.754,3.25,6845.04,,,,,50.466,29.259,1.85,-13.325,-0.878,5.555,1100.935,2.11,2898.671,32.764,12.39,-8.407,-0.867,9.346,1664.448,3.19,4876.554,49.534,20.845,1.12,14.815,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.801,2.823,21.895,0.0,0.0,11424.395,,,,,0.0,48.833,2.961,0.93,0.0,-1.727,-0.052,485.246,0.0,1544.708,14.441,0.0,6.603,3360.201,44.837,-8.407,-0.867,9.346,1664.448,3.19,4876.554,49.534,20.845,146.426,0.005,0.008,0.0,0.0,4.315,0.0,0.018,26.189,0.083,0.406,78.266,0.15,211.806,2.329,0.905
Latvia,2020,LVA,1897057.0,,34.514,0.144,294.968,0.56,453.334,0.86,15.035,1.37,223.776,-40.734,-0.194,148.915,0.282,0.0,0.0,,,,,0.0,0.691,7.35,5.72,14.001,-8.882,-3.983,21535.734,,-14.849,-5.27,1096.435,2.08,15930.371,30.221,36.364,73.972,-18.195,-2.387,10.732,1096.435,2.08,5657.118,,,,,36.364,26.269,1.28,23.51,1.281,6.836,1370.544,2.6,3603.656,45.455,16.733,16.657,1.288,10.634,1918.761,3.64,5605.362,63.636,26.028,1.63,22.177,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.281,-2.689,19.206,0.0,0.0,10124.339,,,,,0.0,47.012,2.761,0.86,0.0,-6.752,-0.2,453.334,0.0,1455.208,15.035,0.0,6.757,3015.197,40.855,16.657,1.288,10.634,1918.761,3.64,5605.362,63.636,26.028,54.511,0.004,0.013,0.0,0.0,6.71,0.0,0.031,14.833,0.059,0.464,94.884,0.18,244.82,3.147,1.137
Lithuania,2000,LTU,3599639.0,37788340224.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.3,-31.982,-0.505,298.21,1.073,0.0,0.0,,0.0,0.0,0.0,0.0,1.376,9.69,11.03,14.135,-11.141,-9.784,21678.389,2.065,-9.331,-5.469,630.619,2.27,14763.155,53.142,20.58,68.101,13.867,2.924,24.008,450.045,1.62,6669.504,,0.0,0.0,0.0,14.687,30.766,1.36,-18.043,-0.221,1.003,94.454,0.34,278.724,3.083,1.286,-14.769,-4.315,24.892,2433.577,8.76,6915.234,79.42,31.899,-1.34,-13.829,-14.632,-4.095,23.889,2339.124,8.42,6636.509,76.337,30.613,-21.942,-7.888,28.061,180.574,0.65,7795.44,29.007,0.849,1049.419,3.778,5.893,35.959,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3064.196,78.034,-18.043,-0.221,1.003,94.454,0.34,278.724,3.083,1.286,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2001,LTU,3560145.0,40252133376.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.867,-9.209,-0.099,273.751,0.975,0.0,0.0,,0.0,0.0,0.0,0.0,1.068,10.33,14.29,15.658,16.956,13.232,25635.498,2.267,9.655,5.131,730.307,2.6,16368.145,58.273,18.195,63.85,3.992,0.958,24.966,528.068,1.88,7012.67,,0.0,0.0,0.0,13.156,27.355,1.57,-4.067,-0.047,0.956,92.693,0.33,268.599,2.309,1.048,33.468,8.101,32.993,3283.574,11.69,9267.355,81.805,36.15,-3.96,-38.335,34.957,8.141,32.03,3190.881,11.36,8996.964,79.496,35.096,15.222,4.271,32.332,202.239,0.72,9081.724,59.24,2.238,1689.628,6.015,5.038,35.426,0.006,0.0,0.0,,0.006,0.0,0.0,1.793,0.0,0.0,0.007,4013.881,91.266,-3.478,-0.041,0.963,92.693,0.33,270.392,2.309,1.055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2002,LTU,3515799.0,42971131904.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.294,61.217,0.597,446.901,1.571,0.0,0.0,,0.0,0.0,0.0,0.0,1.613,10.66,17.15,17.608,6.723,6.135,27703.938,2.267,-2.618,-1.526,756.585,2.66,16140.688,56.747,15.51,58.261,1.104,0.276,25.242,600.148,2.11,7179.521,,0.0,0.0,0.0,12.303,25.915,1.6,8.51,0.075,1.031,99.551,0.35,293.228,2.041,1.058,24.036,7.661,40.654,4121.396,14.49,11563.247,84.49,41.739,-6.49,-60.882,24.468,7.58,39.61,4021.845,14.14,11266.387,82.449,40.667,-7.416,-2.398,29.934,156.437,0.55,8514.268,-7.483,-0.45,1582.911,5.565,3.207,30.733,0.013,0.0,0.0,100.0,0.006,0.0,0.0,3.632,0.0,0.0,0.013,4877.981,97.401,9.069,0.081,1.044,99.551,0.35,296.86,2.041,1.072,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2003,LTU,3469683.0,47492665344.0,,0.0,0.0,0.0,2.882,0.01,0.054,0.0,88.96,29.164,0.458,584.905,2.029,0.0,0.0,,0.0,0.0,0.0,0.0,1.987,11.13,18.66,18.27,4.859,4.733,29436.242,2.151,2.345,1.331,821.401,2.85,16738.732,58.078,15.273,56.864,8.473,2.139,27.381,726.291,2.52,7891.357,,0.0,0.0,0.0,13.505,26.808,1.66,-7.956,-0.088,0.943,92.227,0.32,271.734,1.715,0.923,9.083,3.402,44.056,4556.612,15.81,12697.509,84.727,43.136,-7.53,-67.655,9.489,3.481,43.091,4461.502,15.48,12419.335,82.958,42.191,-4.23,-1.266,28.668,95.11,0.33,8262.47,-12.24,-0.681,1407.629,4.884,1.768,28.069,0.022,0.01,0.0,75.0,0.01,2.882,0.0,6.44,0.054,0.0,0.022,5378.013,102.134,-7.027,-0.079,0.965,95.11,0.33,278.174,1.768,0.945,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2004,LTU,3422593.0,50600710144.0,,0.01,3.003,0.01,2.922,0.01,0.054,0.01,94.726,-3.324,-0.067,573.244,1.962,0.0,0.0,,0.0,0.0,0.0,0.0,1.907,11.39,18.58,18.063,0.713,0.728,30054.08,2.033,3.066,1.781,891.137,3.05,17489.371,59.859,16.416,58.193,-0.251,-0.069,27.312,785.954,2.69,7979.883,,0.0,0.0,0.0,14.478,26.552,1.76,29.345,0.269,1.212,122.714,0.42,354.04,2.26,1.178,-1.748,-1.052,43.004,4537.495,15.53,12564.712,83.585,41.807,-7.19,-63.126,-2.47,-1.332,41.759,4411.86,15.1,12201.062,81.27,40.597,6.687,1.917,30.585,105.183,0.36,8936.243,-21.053,-1.028,1126.575,3.856,1.938,29.734,0.019,0.01,0.0,-14.286,-0.003,2.922,0.0,5.596,0.054,0.0,0.019,5428.633,102.863,31.881,0.279,1.245,125.636,0.43,363.649,2.314,1.21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.003,0.003,0.0,0.0,1.01,0.0,0.003
Lithuania,2005,LTU,3373536.0,54504800256.0,272.432,0.028,11.346,0.038,2.964,0.01,0.07,0.041,132.911,9.544,0.187,637.083,2.149,0.0,0.0,,0.0,0.0,0.0,0.0,2.29,11.25,14.22,15.153,-8.768,-9.02,27817.504,1.722,7.055,4.223,1013.773,3.42,18995.561,64.082,24.051,68.286,5.472,1.494,28.806,895.203,3.02,8538.918,,0.0,0.0,0.0,21.238,30.696,1.89,7.182,0.079,1.291,133.391,0.45,382.548,3.165,1.375,-30.272,-13.243,29.761,3201.389,10.8,8821.944,75.949,31.714,-2.97,-26.4,-31.546,-13.354,28.405,3065.033,10.34,8419.898,72.714,30.268,8.31,2.542,33.127,118.57,0.4,9819.56,-28.389,-1.095,818.486,2.761,2.813,35.3,0.022,0.01,0.0,16.667,0.003,2.964,0.0,6.624,0.07,0.0,0.024,4215.162,93.843,13.654,0.112,1.356,136.355,0.46,402.046,3.235,1.445,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.002,0.005,0.0,0.0,1.528,0.0,0.005
Lithuania,2006,LTU,3322937.0,58536325120.0,485.196,0.186,67.41,0.224,6.019,0.02,0.168,0.25,130.581,35.823,0.77,878.479,2.919,0.0,0.0,,0.0,0.0,0.0,0.0,3.257,11.44,11.87,13.245,-4.503,-4.226,26969.346,1.531,0.688,0.441,839.619,2.79,19417.512,64.523,23.505,71.998,-0.904,-0.261,28.546,740.309,2.46,8590.544,,0.0,0.0,0.0,20.725,31.853,1.55,-11.893,-0.161,1.13,120.375,0.4,340.034,3.37,1.261,-14.069,-4.667,25.094,2732.522,9.08,7551.834,76.495,28.002,-0.43,-3.759,-16.313,-4.783,23.622,2603.119,8.65,7108.643,72.873,26.358,-0.207,-0.068,33.058,99.31,0.33,9948.489,-16.256,-0.449,695.868,2.312,2.78,36.888,0.08,0.02,0.0,257.143,0.057,6.019,0.0,24.016,0.168,0.0,0.089,3572.141,89.617,32.549,0.116,1.473,129.404,0.43,443.191,3.623,1.643,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.111,0.034,0.039,3.009,0.01,11.731,0.084,0.043
Lithuania,2007,LTU,3272416.0,65020497920.0,175.471,0.393,188.563,0.617,15.279,0.05,0.378,0.629,121.693,-0.598,-0.017,886.71,2.902,0.0,0.0,,0.0,0.0,0.0,0.0,2.958,11.86,13.23,13.486,9.47,8.487,29979.059,1.509,7.163,4.622,861.749,2.82,21129.607,69.145,21.315,70.481,17.828,5.089,33.635,733.403,2.4,10278.375,,0.0,0.0,0.0,18.141,34.285,1.61,5.918,0.059,1.189,128.346,0.42,363.431,3.175,1.212,18.469,3.865,28.959,3181.136,10.41,8849.448,78.685,29.519,-1.37,-11.551,13.659,3.059,26.68,3003.897,9.83,8153.099,74.301,27.196,-1.362,-0.45,32.608,128.346,0.42,9964.523,-15.954,-0.369,593.877,1.943,3.175,33.238,0.172,0.05,0.0,116.0,0.093,15.279,0.0,52.676,0.378,0.0,0.176,4042.884,98.104,81.533,0.806,2.279,177.239,0.58,696.349,4.384,2.323,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.453,0.261,0.3,33.614,0.11,91.679,0.831,0.306
